Price,Close,LogReturn,Volatility_21,Volatility_7,Volume
Ticker,TSLA,,,,TSLA
Date,,,,,
2015-02-03,14.557332992553711,0.03457130456060133,0.025097118573142452,0.02624219557072023,72393000
2015-02-04,14.569999694824219,0.0008697468597585222,0.023108453443767926,0.025684580914427615,49581000
2015-02-05,14.732666969299316,0.01110267180298662,0.02318345773280783,0.02524091596550581,52843500
2015-02-06,14.490667343139648,-0.016562460365371068,0.023531680752831085,0.021109361107180164,48658500
2015-02-09,14.498666763305664,0.0005518871416418817,0.023522758907612552,0.020111497080179466,52086000
2015-02-10,14.419333457946777,-0.005486790495772485,0.02311534522316647,0.019815831567396136,80857500
2015-02-11,14.186667442321777,-0.016267296304893594,0.022860288240248952,0.017689639495618126,146536500
2015-02-12,13.525333404541016,-0.047738135628800464,0.025250691734575045,0.01914818005818222,234744000
2015-02-13,13.584667205810547,0.004377269986898078,0.02148248764548024,0.019537364744354642,92865000
2015-02-17,13.623332977294922,0.0028422373753069544,0.021423806896854834,0.018257648019722694,59694000
2015-02-18,13.630666732788086,0.0005381783039690399,0.021416874717683523,0.018559511923718238,40704000
2015-02-19,14.11400032043457,0.034845074204363315,0.022417703734146647,0.024873262569526624,77311500
2015-02-20,14.473999977111816,0.02518669958065304,0.022475089626106358,0.02713419258716787,89731500
2015-02-23,13.822667121887207,-0.046044145136946664,0.02450745452618023,0.03208985369226667,127497000
2015-02-24,13.607333183288574,-0.015700937648674383,0.024783253839877912,0.026575179539946876,99054000
2015-02-25,13.583999633789062,-0.0017162494669841497,0.024106141254321246,0.026540675992800352,58642500
2015-02-26,13.812666893005371,0.01669345934649604,0.02439295957120838,0.027294152599540395,97093500
2015-02-27,13.555999755859375,-0.0187568262214745,0.02363410560125195,0.028414365748095746,58231500
2015-03-02,13.155332565307617,-0.030002041037217854,0.023650024980289997,0.025257650140706533,118831500
2015-03-03,13.303999900817871,0.011237539737762316,0.023775177242163707,0.022403386570298698,66484500
2015-03-04,13.496000289916992,0.014328632289798915,0.022577348722724183,0.018393639872051983,63330000
2015-03-05,13.375332832336426,-0.008981189592245054,0.02099915871165029,0.017811818848670044,73155000
2015-03-06,12.925333023071289,-0.034222991262336,0.02196370143509932,0.021452120959545577,100686000
2015-03-09,12.725333213806152,-0.015594438016240424,0.021713500638867865,0.018789298604370785,101050500
2015-03-10,12.687999725341797,-0.002938104609135431,0.021616032152600315,0.018752172101974402,83695500
2015-03-11,12.916000366210938,0.017810238003898436,0.022210504013846527,0.018727578292284067,74623500
2015-03-12,12.73799991607666,-0.01387723588855585,0.02228551496535187,0.018022087837427647,62239500
2015-03-13,12.578666687011719,-0.012587386429474445,0.0222143052272892,0.015620896239167273,81514500
2015-03-16,13.046667098999023,0.036530447505924324,0.021854495026591456,0.023584258049360905,84432000
2015-03-17,12.982000350952148,-0.0049688967921734046,0.02181934538241056,0.019478505812390468,73411500
2015-03-18,13.380666732788086,0.03024707436572859,0.022925047939989927,0.02077927195314257,72313500
2015-03-19,13.043333053588867,-0.025533757903858405,0.023543409711174117,0.024101389802279355,127128000
2015-03-20,13.20533275604248,0.012343618570630861,0.02225480841713145,0.023661830523921536,64042500
2015-03-23,13.308667182922363,0.007794746195763983,0.021456104411746838,0.022446977245623365,39474000
2015-03-24,13.447999954223633,0.010414901829068896,0.019358777049214845,0.020855115580050487,54748500
2015-03-25,12.953332901000977,-0.03747727079732416,0.020704708969219675,0.023488732950130403,85956000
2015-03-26,12.694000244140625,-0.020223661788001102,0.02106729823151891,0.02459706549285254,61920000
2015-03-27,12.333333015441895,-0.028823861915902877,0.021256003917346396,0.021090706301461926,129073500
2015-03-30,12.704667091369629,0.02966381526583562,0.022332961627275615,0.024990070099828655,151342500
2015-03-31,12.584667205810547,-0.009490228947205274,0.02153118035920432,0.02398786099917252,75399000
2015-04-01,12.505999565124512,-0.006270690148005495,0.021326425679827742,0.023127687885318285,56919000
2015-04-02,12.733332633972168,0.01801467764900878,0.021490248148139712,0.02433180783639408,75156000
2015-04-06,13.539999961853027,0.06142509264600836,0.02557635423274494,0.03179731599485941,186837000
2015-04-07,13.550000190734863,0.0007382967353085246,0.024303686610759382,0.029804650201997775,65218500
2015-04-08,13.844667434692383,0.021513574325074822,0.024290594186253886,0.024702923244980347,94546500
2015-04-09,14.005999565124512,0.01158564245693915,0.02428950066631368,0.024034943535107003,57003000
2015-04-10,14.0600004196167,0.003848138043136459,0.024103249807967367,0.022337440992067595,61015500
2015-04-13,13.985333442687988,-0.005324746976747791,0.023856339881826363,0.022183742228931817,56373000
2015-04-14,13.830666542053223,-0.01112082935895186,0.023806069688034164,0.024362756596814607,45390000
2015-04-15,13.85533332824707,0.0017818964701395738,0.022649279358451655,0.010738554278210636,29286000
2015-04-16,13.779999732971191,-0.005451990154159205,0.02265787624453674,0.011227362817124092,24886500
2015-04-17,13.78600025177002,0.000435356518677135,0.02177147423779195,0.007433861620690638,37048500
2015-04-20,13.684666633605957,-0.00737762051520866,0.02099416370173167,0.005437458631947127,38389500
2015-04-21,13.96066665649414,0.019967868746211544,0.021241266572835555,0.010255717432546713,51487500
2015-04-22,14.629332542419434,0.04678474050637763,0.02331624269864094,0.020449870664787446,117945000
2015-04-23,14.573332786560059,-0.0038352543420964373,0.023343004855281596,0.01957432281959118,66168000
2015-04-24,14.562000274658203,-0.0007779222876597997,0.02138803271652852,0.019721702326733606,36417000
2015-04-27,15.436667442321777,0.0583302672383117,0.02342302009604413,0.02651625199548305,175089000
2015-04-28,15.36533260345459,-0.004631839899719443,0.022005484445053056,0.02708205961582116,91281000
2015-04-29,15.49666690826416,0.008511120452263243,0.02156250294819463,0.025463053461492066,59041500
2015-04-30,15.069999694824219,-0.02791897023681704,0.02271643324235823,0.0306721913457714,58678500
2015-05-01,15.0686674118042,-8.841021510166788e-05,0.02255379960790743,0.026350305558796402,79225500
2015-05-04,15.36733341217041,0.019626467298796236,0.02258916658059479,0.02664438425484553,66519000
2015-05-05,15.529999732971191,0.010529570494660813,0.019145837652998217,0.0263949135036946,86953500
2015-05-06,15.362000465393066,-0.010876662094637066,0.019486252530586747,0.015728864601594623,79063500
2015-05-07,15.786666870117188,0.027268756923558395,0.019754317123349508,0.01873201110818173,141838500
2015-05-08,15.77400016784668,-0.0008026891786145386,0.019772003557785144,0.018677658534705828,70023000
2015-05-11,15.965999603271484,0.012098410758755259,0.019816101969633702,0.013092321509538192,85084500
2015-05-12,16.31599998474121,0.02168478414483605,0.019916929162599288,0.013364500228907944,95451000
2015-05-13,16.211999893188477,-0.006394518342469454,0.019723658041926242,0.01427050849208766,81603000
2015-05-14,16.273332595825195,0.003776028799023596,0.01969920899208081,0.014271199020868746,43438500
2015-05-15,16.589332580566406,0.019232142191383122,0.019613972299382342,0.012529083172346245,67914000
2015-05-18,16.583332061767578,-0.0003617749088878535,0.019631804667944522,0.010771405555236358,50298000
2015-05-19,16.47599983215332,-0.0064933318726669185,0.01959629189747121,0.011641010424145842,55113000
2015-05-20,16.290000915527344,-0.011353287570736796,0.019896587740380316,0.01296653545316728,56334000
2015-05-21,16.374666213989258,0.005183918619289489,0.017726390595566528,0.010175523159456723,29559000
2015-05-22,16.51533317565918,0.008553835328295118,0.017610599235192342,0.01005215351783093,33346500
2015-05-26,16.497333526611328,-0.001090469364007163,0.01761670665887269,0.010129143733903575,52480500
2015-05-27,16.495332717895508,-0.00012128808890102426,0.012916100425611081,0.00668111165125277,51123000
2015-05-28,16.76333236694336,0.016116428556298173,0.013082861802393953,0.009268178490877287,54709500
2015-05-29,16.719999313354492,-0.0025883372774883786,0.013121872533473354,0.008810102934533718,56839500
2015-06-01,16.6299991607666,-0.005397323849431632,0.011194211031843088,0.007481726579134492,37576500
2015-06-02,16.55666732788086,-0.004419362352227391,0.011325781090643406,0.007874202059772269,32022000
2015-06-03,16.599332809448242,0.0025736219652755413,0.010784214924223132,0.007294417106369358,26722500
2015-06-04,16.39466667175293,-0.012406423354541639,0.011208119564263179,0.008851467935342068,36804000
2015-06-05,16.609333038330078,0.013008689596127656,0.010983947281005902,0.010312557893450487,45330000
2015-06-08,17.086000442504883,0.028294672033666528,0.011095646647306796,0.013746459459491055,75255000
2015-06-09,17.066667556762695,-0.00113214509669344,0.011102660646885908,0.01366344216376666,39166500
2015-06-10,16.713333129882812,-0.02092050364232466,0.012149994908276729,0.01625457870629038,51817500
2015-06-11,16.76066780090332,0.0028281472936911066,0.011303620576894895,0.016103215389348478,30661500
2015-06-12,16.71266746520996,-0.0028679764483065502,0.011209703602944274,0.01618791915355636,21334500
2015-06-15,16.691999435424805,-0.0012374338282701012,0.011211038099113262,0.015167780394177197,32793000
2015-06-16,16.874666213989258,0.010883927745015778,0.01067522728934018,0.014943613656751151,29770500
2015-06-17,17.360666275024414,0.028393631742213578,0.012245813477877772,0.014972362788012401,82693500
2015-06-18,17.459333419799805,0.005667283729091548,0.012101772410903251,0.014934748260487391,41740500
2015-06-19,17.500667572021484,0.002364655052021524,0.01166416676500725,0.010625545688514095,36945000
2015-06-22,17.319332122802734,-0.010415685822857295,0.012036581233214645,0.012429991874887787,68416500
2015-06-23,17.844667434692383,0.029881379086844274,0.01338231808283426,0.015009346008158569,58062000
2015-06-24,17.67799949645996,-0.009383820283772002,0.013650030328693519,0.016234063038098396,36184500
2015-06-25,17.91933250427246,0.01355925805276423,0.013804588382717212,0.016338967256853666,42738000
2015-06-26,17.805999755859375,-0.006344692767190736,0.013683846108210293,0.014489139869365921,57576000
2015-06-29,17.468000411987305,-0.019164806231762376,0.014470176867441571,0.016765014271984256,52183500
2015-06-30,17.884000778198242,0.023535842676817006,0.015086526214435346,0.019007477518666462,46303500
2015-07-01,17.94333267211914,0.0033121051692337686,0.014978531900934016,0.01806600055929484,31518000
2015-07-02,18.667999267578125,0.03959218179886062,0.01688080061658653,0.02049898460395748,107458500
2015-07-06,18.648000717163086,-0.0010718486621204945,0.016452289964935515,0.01965262091625361,61828500
2015-07-07,17.858667373657227,-0.04324998266363249,0.019562962892614968,0.027111063803062944,91576500
2015-07-08,16.997333526611328,-0.04943247714978346,0.021847593980423782,0.03293023566066647,93316500
2015-07-09,17.19466781616211,0.011542844689962467,0.021996514748248753,0.03302885138471026,50011500
2015-07-10,17.27666664123535,0.004757516993591066,0.021461859827629378,0.03130265222598582,39163500
2015-07-13,17.477333068847656,0.011547946093778832,0.021571317514030203,0.031814907626251665,44404500
2015-07-14,17.709999084472656,0.01322461194395776,0.021675558823210095,0.027027519238344743,28614000
2015-07-15,17.542667388916016,-0.009493350092744896,0.02182603756080062,0.026879375536014584,30324000
2015-07-16,17.778667449951172,0.013363230698704974,0.02188104744405162,0.022998211813377935,24240000
2015-07-17,18.310667037963867,0.02948450757237186,0.021946826880683442,0.01162473053643786,75061500
2015-07-20,18.817333221435547,0.027294636659552916,0.022598819958294516,0.013242353335063347,74677500
2015-07-21,17.784666061401367,-0.05644179613123731,0.026123792426864093,0.02960005445990414,91630500
2015-07-22,17.857999801635742,0.004114947181273161,0.02600496650382908,0.029422805983805252,46575000
